FED_NUM,NID,FEDNUM,ENNAME,FRNAME,PROVCODE,CREADT,REVDT,REPORDER,DECPOPCNT,QUIPOPCNT,ENLEGALDSC,FRLEGALDSC,WINPARTY,WINPCT,WINVOTES,TOTALVOTES,BQ,CON,GREEN,IND,LIB,NDP,PPC,OTHER
"35106",{5A7A0580-60DA-4B2C-8D85-707EDBDDB415},"35106",Thunder Bay--Superior North,Thunder Bay--Supérieur-Nord,ON,"20131005",,"2013","82827","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35106&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35106&lang=f#descrip,LIB,"42.851518169999999","18502","43177","0","11036","3639","0","18502","9126","734","140"
"35105",{BD42481C-AA28-4B40-AF8B-C61F435ABAA1},"35105",Thunder Bay--Rainy River,Thunder Bay--Rainy River,ON,"20131005",,"2013","82984","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35105&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35105&lang=f#descrip,LIB,"35.317044650000000","14498","41051","0","12039","1829","0","14498","11944","741","0"
"35104",{6C82EAC1-B862-44EB-87A0-D76A92761D28},"35104",Thornhill,Thornhill,ON,"20131005",,"2013","110427","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35104&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35104&lang=f#descrip,CON,"54.559219380000002","29187","53496","0","29187","1600","0","18946","3469","0","294"
"35103",{87082B71-584F-4D2B-B035-CEC51F2F8894},"35103",Sudbury,Sudbury,ON,"20131005",,"2013","92048","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35103&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35103&lang=f#descrip,LIB,"40.942534960000003","19643","47977","0","9864","3225","205","19643","13885","873","282"
"61001",{95CF3C0B-4A86-4EF2-A60A-D30D29EE7058},"61001",Northwest Territories,Territoires du Nord-Ouest,NT,"20131005","20140619","2013","41462","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=61001&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=61001&lang=f#descrip,LIB,"39.696765090000000","6467","16291","0","4157","1731","0","6467","3640","296","0"
"35102",{609FD45B-7900-4E57-BF26-8939C853C5D9},"35102",Stormont--Dundas--South Glengarry,Stormont--Dundas--South Glengarry,ON,"20131005",,"2013","100913","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35102&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35102&lang=f#descrip,CON,"53.947980860000001","28976","53711","0","28976","2126","0","13767","7674","1168","0"
"35101",{C10D4A67-564B-4D05-BCF7-94AD21A51BEC},"35101",Spadina--Fort York,Spadina--Fort York,ON,"20131005",,"2013","82480","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35101&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35101&lang=f#descrip,LIB,"55.765869739999999","33822","60650","0","10680","3174","114","33822","12188","672","0"
"35100",{FBF92E47-715E-4DB2-AF48-07E2DB318811},"35100",Simcoe North,Simcoe-Nord,ON,"20131005",,"2013","108672","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35100&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35100&lang=f#descrip,CON,"43.392589760000000","27241","62778","0","27241","5882","0","19310","8850","1154","341"
"59042",{FEDC1A94-55CB-4E75-BF12-E0F44CBE4E17},"59042",West Vancouver--Sunshine Coast--Sea to Sky Country,West Vancouver--Sunshine Coast--Sea to Sky Country,BC,"20131005",,"2013","112875","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59042&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59042&lang=f#descrip,LIB,"34.892274550000003","22673","64980","0","17359","14579","159","22673","9027","1010","173"
"35099",{FCFCD55C-D28A-43CC-86D9-DFF55E13D881},"35099",Simcoe--Grey,Simcoe--Grey,ON,"20131005",,"2013","116307","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35099&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35099&lang=f#descrip,CON,"43.454422649999998","32812","75509","0","32812","8589","0","23925","8462","1416","305"
"59041",{68B7F21A-30B1-4C27-BFA2-5982BA279249},"59041",Victoria,Victoria,BC,"20131005",,"2013","110942","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59041&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59041&lang=f#descrip,NDP,"33.214999509999998","23765","71549","0","9038","21383","111","15952","23765","920","380"
"35098",{20BEB49C-4036-4664-A7DE-99E6DACA4E6A},"35098",Scarborough Southwest,Scarborough-Sud-Ouest,ON,"20131005",,"2013","106733","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35098&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35098&lang=f#descrip,LIB,"57.203515350000004","28965","50635","0","10502","2477","0","28965","7865","590","236"
"59040",{49C77220-E990-4C6B-8F53-FB891F4FC797},"59040",Vancouver South,Vancouver-Sud,BC,"20131005",,"2013","100966","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59040&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59040&lang=f#descrip,LIB,"41.227948329999997","17808","43194","0","14388","2451","0","17808","8015","532","0"
"35097",{40582920-E35F-454F-9816-2E4908680BEA},"35097",Scarborough--Rouge Park,Scarborough--Rouge Park,ON,"20131005",,"2013","102646","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35097&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35097&lang=f#descrip,LIB,"62.190140010000000","31360","50426","0","10115","2330","0","31360","5801","467","353"
"46014",{E1CC882B-9FCA-4FD1-ABB7-E2D230242C62},"46014",Winnipeg South Centre,Winnipeg-Centre-Sud,MB,"20131005",,"2013","90711","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46014&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46014&lang=f#descrip,LIB,"45.003059550000003","22799","50661","0","15051","3173","0","22799","8965","569","104"
"35096",{C2E19084-E603-4814-A14C-0FA71034EDD9},"35096",Scarborough North,Scarborough-Nord,ON,"20131005",,"2013","101080","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35096&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35096&lang=f#descrip,LIB,"53.567128619999998","20911","39037","0","11838","796","0","20911","5039","370","83"
"59039",{988B7932-62B7-489E-9038-5CBF54F388C6},"59039",Vancouver Quadra,Vancouver Quadra,BC,"20131005",,"2013","102416","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59039&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59039&lang=f#descrip,LIB,"43.529574019999998","22093","50754","0","14082","6308","162","22093","7681","428","0"
"46013",{ECB1AB6F-BACA-4354-A011-A67683FD1E75},"46013",Winnipeg South,Winnipeg-Sud,MB,"20131005",,"2013","85540","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46013&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46013&lang=f#descrip,LIB,"42.143289690000003","20182","47889","0","18537","2073","0","20182","6678","419","0"
"35095",{55EBFC25-9CE5-42A9-83CB-F9E3A18558EA},"35095",Scarborough--Guildwood,Scarborough--Guildwood,ON,"20131005",,"2013","101914","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35095&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35095&lang=f#descrip,LIB,"61.117870009999997","26123","42742","0","9553","1220","252","26123","4806","648","140"
"59038",{5F23418B-1919-4815-B3C2-478B8A4904CD},"59038",Vancouver Kingsway,Vancouver Kingsway,BC,"20131005",,"2013","102003","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59038&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59038&lang=f#descrip,NDP,"49.090867920000001","21680","44163","0","8804","2675","0","10194","21680","427","383"
"46012",{C8B568CF-3CCB-4455-BA7F-96584D5E74D2},"46012",Winnipeg North,Winnipeg-Nord,MB,"20131005",,"2013","88616","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46012&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46012&lang=f#descrip,LIB,"47.597372839999998","15581","32735","0","6820","906","231","15581","8469","324","404"
"35094",{872B4AFD-0024-4656-91C7-9DC493208E95},"35094",Scarborough Centre,Scarborough-Centre,ON,"20131005",,"2013","108826","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35094&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35094&lang=f#descrip,LIB,"55.191597219999998","25695","46556","0","10387","1336","2524","25695","5452","1162","0"
"59037",{26F6DA22-CA8F-49A1-AF3F-E58EE1ACC8A7},"59037",North Island--Powell River,North Island--Powell River,BC,"20131005","20140619","2013","103458","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59037&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59037&lang=f#descrip,NDP,"37.882857819999998","23834","62915","0","20502","8891","287","8251","23834","1102","48"
"24006",{7E5624C1-5FAD-465E-ABDC-D310A297615E},"24006",Avignon--La Mitis--Matane--Matapédia,Avignon--La Mitis--Matane--Matapédia,QC,"20131005",,"2013","74547","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24006&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24006&lang=f#descrip,BQ,"51.434608539999999","18500","35968","18500","2756","699","0","12188","1435","210","180"
"46011",{550D0A12-ED84-4960-A68A-62C6780653F3},"46011",Winnipeg Centre,Winnipeg-Centre,MB,"20131005",,"2013","82026","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46011&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46011&lang=f#descrip,NDP,"41.208548729999997","13073","31724","0","5561","1661","0","10704","13073","474","251"
"35093",{B16E49D4-B407-4D58-B72C-2A4CBF4122BC},"35093",Scarborough--Agincourt,Scarborough--Agincourt,ON,"20131005",,"2013","104499","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35093&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35093&lang=f#descrip,LIB,"50.497441049999999","21115","41814","0","15492","1050","0","21115","3636","521","0"
"59036",{6234E1C3-8F41-4385-884D-3CB2D353782F},"59036",Vancouver Granville,Vancouver Granville,BC,"20131005",,"2013","99886","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59036&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59036&lang=f#descrip,IND,"32.555815359999997","17265","53032","0","11605","2683","17265","14088","6960","431","0"
"24005",{D97AF803-B05B-4ED4-82BA-CF7233808F9E},"24005",Argenteuil--La Petite-Nation,Argenteuil--La Petite-Nation,QC,"20131005",,"2013","94208","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24005&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24005&lang=f#descrip,LIB,"37.794267660000003","18896","49997","18167","6044","2411","0","18896","3758","721","0"
"46010",{497F54EC-A8AF-40DF-B8A8-9E3EA6E780D5},"46010",Selkirk--Interlake--Eastman,Selkirk--Interlake--Eastman,MB,"20131005",,"2013","91463","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46010&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46010&lang=f#descrip,CON,"62.717229140000001","31109","49602","0","31109","2934","0","6003","8873","683","0"
"35092",{F27F5C84-EA8A-472F-90C8-4BC7FAF58422},"35092",Sault Ste. Marie,Sault Ste. Marie,ON,"20131005",,"2013","82052","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35092&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35092&lang=f#descrip,LIB,"39.050359710000002","16284","41700","0","13407","1809","0","16284","9459","741","0"
"59035",{0F5A316C-39E7-4A12-A6D6-957A6316B968},"59035",Vancouver East,Vancouver-Est,BC,"20131005",,"2013","110097","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59035&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59035&lang=f#descrip,NDP,"52.572332809999999","29236","55611","0","6724","8062","0","10085","29236","679","825"
"35091",{01AB48A1-A962-404B-99F4-3641DFB4E1A9},"35091",Sarnia--Lambton,Sarnia--Lambton,ON,"20131005",,"2013","106293","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35091&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35091&lang=f#descrip,CON,"49.421576080000001","28623","57916","0","28623","2490","0","12041","12644","1587","531"
"24004",{94538187-0A87-4207-B496-DA857FC9B56E},"24004",Alfred-Pellan,Alfred-Pellan,QC,"20131005",,"2013","98045","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24004&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24004&lang=f#descrip,LIB,"47.901821060000003","26015","54309","15549","5917","1958","113","26015","4109","471","177"
"46009",{32FF8E63-42EA-43FC-AFB7-B2D5BB79D900},"46009",Saint Boniface--Saint Vital,Saint-Boniface--Saint-Vital,MB,"20131005",,"2013","84353","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46009&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46009&lang=f#descrip,LIB,"42.883096029999997","20300","47338","0","15436","2671","303","20300","8037","591","0"
"59034",{8BED70F6-8B85-4A80-8B6A-84E4EF3CD58B},"59034",Vancouver Centre,Vancouver-Centre,BC,"20131005",,"2013","102480","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59034&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59034&lang=f#descrip,LIB,"42.181746680000003","23599","55946","0","10782","7002","180","23599","13280","724","379"
"35090",{6905B46A-2C9E-4AAE-9DDC-6FBED9330A01},"35090",Toronto--St. Paul's,Toronto--St. Paul's,ON,"20131005","20140619","2013","103983","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35090&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35090&lang=f#descrip,LIB,"54.306915799999999","32494","59834","0","12933","4042","0","32494","9442","923","0"
"24003",{66747292-7B75-4BC1-AC3A-921604327650},"24003",Ahuntsic-Cartierville,Ahuntsic-Cartierville,QC,"20131005",,"2013","110473","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24003&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24003&lang=f#descrip,LIB,"52.446879930000001","28904","55111","11974","4013","3352","0","28904","6284","584","0"
"46008",{EAA754A5-582B-4CD3-B0F0-97DC9E1F50B5},"46008",Provencher,Provencher,MB,"20131005",,"2013","88640","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46008&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46008&lang=f#descrip,CON,"65.875168200000005","31821","48305","0","31821","2884","0","6347","6187","1066","0"
"59033",{44CD97A2-AC3A-4DEF-8911-3DBA24D90DF9},"59033",Surrey--Newton,Surrey--Newton,BC,"20131005",,"2013","105183","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59033&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59033&lang=f#descrip,LIB,"45.037769019999999","18960","42098","0","8824","1355","0","18960","12306","653","0"
"35089",{B9E98E91-022A-4A6A-A74D-1BAECA665CEE},"35089",St. Catharines,St. Catharines,ON,"20131005",,"2013","110596","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35089&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35089&lang=f#descrip,LIB,"40.229234939999998","24183","60113","0","18978","3695","0","24183","12431","826","0"
"24002",{6C60176A-0BCC-4B37-A52D-E6D612028248},"24002",Abitibi--Témiscamingue,Abitibi--Témiscamingue,QC,"20131005",,"2013","102794","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24002&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24002&lang=f#descrip,BQ,"45.465058319999997","22803","50155","22803","7537","1818","0","12417","5093","487","0"
"46007",{9EF13A99-CC03-41AE-BCFB-0CD1663834FD},"46007",Portage--Lisgar,Portage--Lisgar,MB,"20131005",,"2013","91019","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46007&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46007&lang=f#descrip,CON,"70.794874089999993","31600","44636","0","31600","2356","0","4779","3872","1169","860"
"59032",{AD7FDAF4-46E1-4BC7-A21B-AACB3093EBF9},"59032",Surrey Centre,Surrey-Centre,BC,"20131005",,"2013","111486","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59032&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59032&lang=f#descrip,LIB,"37.399259420000000","15453","41319","0","10505","2558","243","15453","11353","709","498"
"35088",{474D5A90-F5AB-439C-9F9F-1DE1B783EABD},"35088",Carleton,Carleton,ON,"20131005","20140619","2013","89522","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35088&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35088&lang=f#descrip,CON,"46.348707449999999","32147","69359","0","32147","3423","0","26518","6479","792","0"
"24001",{AB0EAE36-C1EC-49F9-B6E8-AE86DC7A1152},"24001",Abitibi--Baie-James--Nunavik--Eeyou,Abitibi--Baie-James--Nunavik--Eeyou,QC,"20131005",,"2013","85475","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24001&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24001&lang=f#descrip,BQ,"36.113217079999998","11432","31656","11432","5240","1151","0","8963","4104","379","387"
"46006",{E70674F8-564C-41AE-B68D-623044944335},"46006",Kildonan--St. Paul,Kildonan--St. Paul,MB,"20131005",,"2013","81794","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46006&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46006&lang=f#descrip,CON,"44.823694070000002","19856","44298","0","19856","1777","108","12356","9387","510","304"
"59031",{BA94ED24-0665-461B-BF9D-28A9863A7A2F},"59031",Steveston--Richmond East,Steveston--Richmond-Est,BC,"20131005",,"2013","96610","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59031&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59031&lang=f#descrip,CON,"41.662892419999999","17478","41951","0","17478","2972","449","14731","6321","0","0"
"35087",{FA381D68-D65C-4559-8FBE-A614483E5CE3},"35087",Richmond Hill,Richmond Hill,ON,"20131005",,"2013","108658","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35087&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35087&lang=f#descrip,LIB,"43.478434270000001","21804","50149","0","21592","1695","0","21804","4425","507","126"
"46005",{C4035C7C-7B50-4979-BFBE-3AB76F8AC832},"46005",Elmwood--Transcona,Elmwood--Transcona,MB,"20131005",,"2013","85906","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46005&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46005&lang=f#descrip,NDP,"45.627709619999997","19786","43364","0","16240","1480","0","5346","19786","512","0"
"59030",{6033C1DA-1B87-4C53-B399-84577C72E609},"59030",South Surrey--White Rock,Surrey-Sud--White Rock,BC,"20131005",,"2013","94678","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59030&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59030&lang=f#descrip,CON,"41.893568620000003","24310","58028","0","24310","4458","0","21692","6716","852","0"
"35086",{2D0A1152-32BF-433A-B237-8B7AF9BA3FF4},"35086",Renfrew--Nipissing--Pembroke,Renfrew--Nipissing--Pembroke,ON,"20131005",,"2013","102537","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35086&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35086&lang=f#descrip,CON,"52.716386520000000","31080","58957","0","31080","3230","2242","11532","8786","1463","624"
"46004",{5A2D1F1A-9575-4521-95F4-735F88A161B1},"46004",Dauphin--Swan River--Neepawa,Dauphin--Swan River--Neepawa,MB,"20131005",,"2013","87374","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46004&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46004&lang=f#descrip,CON,"64.346990090000006","26103","40566","0","26103","2214","0","5344","5724","711","470"
"59029",{A845D3B7-146D-479B-A2AB-96C6891DA852},"59029",South Okanagan--West Kootenay,Okanagan-Sud--Kootenay-Ouest,BC,"20131005",,"2013","112096","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59029&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59029&lang=f#descrip,NDP,"36.378966509999998","24809","68196","0","24013","5672","359","11705","24809","1638","0"
"35085",{AD7E711F-44C9-412F-9F5A-89631589E95F},"35085",Pickering--Uxbridge,Pickering--Uxbridge,ON,"20131005",,"2013","109344","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35085&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35085&lang=f#descrip,LIB,"51.007165919999998","32387","63495","0","18462","3799","0","32387","7582","1265","0"
"46003",{147F1038-4912-4386-A724-DBFC291FFE67},"46003",Churchill--Keewatinook Aski,Churchill--Keewatinook Aski,MB,"20131005",,"2013","85148","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46003&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46003&lang=f#descrip,NDP,"50.318740239999997","11919","23687","0","4714","1144","0","5616","11919","294","0"
"59028",{E70C7ABF-B749-46C0-B134-2D0E5483EE67},"59028",Skeena--Bulkley Valley,Skeena--Bulkley Valley,BC,"20131005",,"2013","90586","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59028&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59028&lang=f#descrip,NDP,"40.943359749999999","16944","41384","0","13756","3280","321","4793","16944","940","1350"
"35084",{C5A817F8-E941-42E5-93E2-A8F93F3C9B3C},"35084",Peterborough--Kawartha,Peterborough--Kawartha,ON,"20131005","20140619","2013","115269","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35084&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35084&lang=f#descrip,LIB,"39.254451940000003","27400","69801","0","24357","4930","180","27400","11872","890","172"
"46002",{1798DFF2-5AF1-4D1B-BEFA-A1AAC9E0E490},"46002",Charleswood--St. James--Assiniboia--Headingley,Charleswood--St. James--Assiniboia--Headingley,MB,"20131005",,"2013","81864","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46002&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46002&lang=f#descrip,CON,"40.700441290000001","18815","46228","0","18815","2178","140","16398","6556","1975","166"
"59027",{949CB0F9-140D-4F37-B6B6-4FC22DF1D467},"59027",Saanich--Gulf Islands,Saanich--Gulf Islands,BC,"20131005",,"2013","104285","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59027&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59027&lang=f#descrip,GREEN,"49.088774760000000","33454","68150","0","13784","33454","0","11326","8657","929","0"
"35083",{663FCCC6-8AA6-448F-B662-E3BA150A80F4},"35083",Perth--Wellington,Perth--Wellington,ON,"20131005",,"2013","104912","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35083&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35083&lang=f#descrip,CON,"46.337758170000001","25622","55294","0","25622","4949","0","15002","8094","894","733"
"46001",{39322AC9-2713-49FF-B7D9-58358B8471A7},"46001",Brandon--Souris,Brandon--Souris,MB,"20131005",,"2013","83814","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46001&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=46001&lang=f#descrip,CON,"63.456778139999997","26148","41206","0","26148","2984","326","4972","5805","691","280"
"59026",{A125A630-8F6D-411C-94A3-BF74FEE6440A},"59026",Esquimalt--Saanich--Sooke,Esquimalt--Saanich--Sooke,BC,"20131005","20140619","2013","113004","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59026&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59026&lang=f#descrip,NDP,"34.063458109999999","23887","70125","0","13409","18506","282","12554","23887","1089","398"
"35082",{94919479-C347-4FA8-BD7B-3BCE45C7D701},"35082",Parry Sound--Muskoka,Parry Sound--Muskoka,ON,"20131005",,"2013","91263","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35082&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35082&lang=f#descrip,CON,"41.792437300000003","22845","54663","0","22845","8409","377","16615","6417","0","0"
"59025",{1BE36467-4EC1-450F-B197-8E84584736C8},"59025",Richmond Centre,Richmond-Centre,BC,"20131005",,"2013","93863","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59025&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59025&lang=f#descrip,CON,"49.042945099999997","19037","38817","0","19037","2376","197","11052","5617","538","0"
"35081",{5D7B0BB3-3843-4164-903E-63F2F93457A8},"35081",Parkdale--High Park,Parkdale--High Park,ON,"20131005",,"2013","105103","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35081&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35081&lang=f#descrip,LIB,"47.386141539999997","28852","60887","0","8015","3916","0","28852","19180","643","281"
"59024",{86BB30CF-7490-4E4B-9E53-7DE46CEAC3AA},"59024",Prince George--Peace River--Northern Rockies,Prince George--Peace River--Northern Rockies,BC,"20131005",,"2013","107382","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59024&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59024&lang=f#descrip,CON,"69.787226320000002","38473","55129","0","38473","3448","0","6391","5069","1748","0"
"35080",{9DC86664-B2CA-46CC-BFCF-52300F055865},"35080",Oxford,Oxford,ON,"20131005",,"2013","108656","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35080&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35080&lang=f#descrip,CON,"48.135192390000000","29310","60891","0","29310","4770","0","11745","12306","1774","986"
"59023",{613C6521-2488-4C4A-8D31-5DCC4D906229},"59023",Port Moody--Coquitlam,Port Moody--Coquitlam,BC,"20131005",,"2013","108326","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59023&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59023&lang=f#descrip,CON,"31.211229010000000","16855","54003","0","16855","3873","0","15695","16702","821","57"
